"소재지(시군구)별(1)",소재지(시군구)별(2),2009,2009,2009,2009,2009,2009,2009
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"대전광역시",서구,499297,497365,1932,499297,0,99.61,100.00
"대전광역시",유성구,266585,266585,0,266585,0,100.00,100.00
"대전광역시",대덕구,208147,208147,0,208147,0,100.00,100.00
"울산광역시",소계,1114866,1114866,0,1049833,65033,100.00,94.17
"울산광역시",울산광역시,0,0,0,0,0,0.00,0.00
"울산광역시",중구,230212,230212,0,230212,0,100.00,100.00
"울산광역시",남구,343740,343740,0,343740,0,100.00,100.00
"울산광역시",동구,173841,173841,0,173841,0,100.00,100.00
"울산광역시",북구,171674,171674,0,171674,0,100.00,100.00
"울산광역시",울주군,195399,195399,0,130366,65033,100.00,66.72
"경기도",소계,11460610,10495316,965294,10618634,841976,91.58,92.65
"경기도",경기도,0,0,0,0,0,0.00,0.00
"경기도",수원시,1073149,1073149,0,1073149,0,100.00,100.00
"경기도",성남시,962726,962726,0,962726,0,100.00,100.00
"경기도",고양시,938784,844906,93878,938784,0,90.00,100.00
"경기도",용인시,839204,794458,44746,760886,78318,94.67,90.67
"경기도",부천시,869944,869944,0,869944,0,100.00,100.00
"경기도",안산시,705346,705346,0,705346,0,100.00,100.00
"경기도",안양시,616547,616547,0,616547,0,100.00,100.00
"경기도",남양주시,525211,453634,71577,453634,71577,86.37,86.37
"경기도",화성시,491528,403752,87776,403752,87776,82.14,82.14
"경기도",평택시,410042,355833,54209,355833,54209,86.78,86.78
"경기도",의정부시,431008,431008,0,431008,0,100.00,100.00
"경기도",시흥시,397912,397912,0,397912,0,100.00,100.00
"경기도",파주시,323011,270024,52987,270024,52987,83.60,83.60
"경기도",광명시,314257,314257,0,314257,0,100.00,100.00
"경기도",김포시,225805,188585,37220,186226,39579,83.52,82.47
"경기도",군포시,275731,275731,0,275731,0,100.00,100.00
"경기도",광주시,238583,140716,97867,215184,23399,58.98,90.19
"경기도",이천시,197496,135984,61512,135984,61512,68.85,68.85
"경기도",양주시,182106,80308,101798,143709,38397,44.10,78.92
"경기도",오산시,159734,159734,0,159734,0,100.00,100.00
"경기도",구리시,195593,195593,0,195593,0,100.00,100.00
"경기도",안성시,170919,134561,36358,102181,68738,78.73,59.78
"경기도",포천시,158931,73841,85090,81123,77808,46.46,51.04
"경기도",의왕시,140874,140874,0,140874,0,100.00,100.00
"경기도",하남시,148566,148566,0,148566,0,100.00,100.00
"경기도",여주군,108088,52963,55125,42679,65409,49.00,39.49
"경기도",양평군,91450,40477,50973,25864,65586,44.26,28.28
"경기도",동두천시,93211,93211,0,93211,0,100.00,100.00
"경기도",과천시,72049,72049,0,72049,0,100.00,100.00
"경기도",가평군,57564,34650,22914,19371,38193,60.19,33.65
"경기도",연천군,45241,33977,11264,26753,18488,75.10,59.13
"강원도",소계,1512870,1204768,308102,1177846,335024,79.63,77.86
"강원도",강원도,0,0,0,0,0,0.00,0.00
"강원도",춘천시,264849,225876,38973,225876,38973,85.28,85.28
"강원도",원주시,307882,275718,32164,269248,38634,89.55,87.45
"강원도",강릉시,217464,188193,29271,188148,29316,86.54,86.52
"강원도",동해시,95271,94769,502,95271,0,99.47,100.00
"강원도",태백시,50424,49429,995,50424,0,98.03,100.00
"강원도",속초시,83822,82222,1600,83822,0,98.09,100.00
"강원도",삼척시,71935,59067,12868,57922,14013,82.11,80.52
"강원도",홍천군,69606,38025,31581,35807,33799,54.63,51.44
"강원도",횡성군,44121,20749,23372,19110,25011,47.03,43.31
"강원도",영월군,40265,23168,17097,23060,17205,57.54,57.27
"강원도",평창군,43634,17975,25659,9231,34403,41.19,21.16
"강원도",정선군,40708,28495,12213,24685,16023,70.00,60.64
"강원도",철원군,47669,31512,16157,38809,8860,66.11,81.41
"강원도",화천군,24216,12206,12010,8495,15721,50.40,35.08
"강원도",양구군,21323,12056,9267,12056,9267,56.54,56.54
"강원도",인제군,31452,19064,12388,8906,22546,60.61,28.32
"강원도",고성군,30272,15342,14930,15222,15050,50.68,50.28
"강원도",양양군,27957,10902,17055,11754,16203,39.00,42.04
"충청북도",소계,1527478,1216385,311093,1181744,345734,79.63,77.37
"충청북도",충청북도,0,0,0,0,0,0.00,0.00
"충청북도",청주시,643161,643161,0,643161,0,100.00,100.00
"충청북도",충주시,206613,165146,41467,165146,41467,79.93,79.93
"충청북도",제천시,135580,109208,26372,118184,17396,80.55,87.17
"충청북도",청원군,149783,78249,71534,62891,86892,52.24,41.99
"충청북도",보은군,34845,13258,21587,15400,19445,38.05,44.20
"충청북도",옥천군,54117,35298,18819,30315,23802,65.23,56.02
"충청북도",영동군,50426,25000,25426,21218,29208,49.58,42.08
"충청북도",진천군,61456,34557,26899,27566,33890,56.23,44.85
"충청북도",괴산군,36775,16872,19903,9102,27673,45.88,24.75
"충청북도",음성군,89716,46395,43321,39561,50155,51.71,44.10
"충청북도",단양군,31842,18520,13322,18520,13322,58.16,58.16
"충청북도",증평군,33164,30721,2443,30680,2484,92.63,92.51
"충청남도",소계,2037582,1298015,739567,1301885,735697,63.70,63.89
"충청남도",충청남도,0,0,0,0,0,0.00,0.00
"충청남도",천안시,540832,443073,97759,498757,42075,81.92,92.22
"충청남도",공주시,124172,60249,63923,73058,51114,48.52,58.84
"충청남도",보령시,106754,66341,40413,67487,39267,62.14,63.22
"충청남도",아산시,256449,152753,103696,163643,92806,59.56,63.81
"충청남도",서산시,158886,98802,60084,97814,61072,62.18,61.56
"충청남도",논산시,127097,74085,53012,75151,51946,58.29,59.13
"충청남도",계룡시,42760,42760,0,8599,34161,100.00,20.11
"충청남도",당진군,138798,73598,65200,56263,82535,53.03,40.54
"충청남도",금산군,56220,30244,25976,23751,32469,53.80,42.25
"충청남도",연기군,79482,56595,22887,40220,39262,71.20,50.60
"충청남도",부여군,75564,31825,43739,24668,50896,42.12,32.65
"충청남도",서천군,60066,27204,32862,27204,32862,45.29,45.29
"충청남도",청양군,32613,9183,23430,10150,22463,28.16,31.12
"충청남도",홍성군,87631,53464,34167,53464,34167,61.01,61.01
"충청남도",예산군,87163,41731,45432,45548,41615,47.88,52.26
"충청남도",태안군,63095,36108,26987,36108,26987,57.23,57.23
"전라북도",소계,1854508,1433367,421141,1412370,442138,77.29,76.16
"전라북도",전라북도,0,0,0,0,0,0.00,0.00
